transaction_id,customer_id,bin,card_type,issuer_country,issuer_risk,amount,transaction_country,country_risk,device_risk,new_device,geo_anomaly,hour,velocity_24h,is_fraud,age,account_age_years,country,income,risk_segment,avg_transaction_amount,preferred_device_risk,fraud_history
2225,361,5200,Mastercard,DE,0.2,0.2,US,0.3,0.28,0,0,13,1,0,65,5.5,TN,54125.84,low,23.36,0.3300791899248557,1
2226,320,5200,Mastercard,DE,0.2,4.26,FR,0.1,0.21,0,0,17,1,0,50,2.5,CA,28981.28,medium,32.72,0.1420986305184726,0
2227,222,5100,Mastercard,FR,0.15,12.65,DZ,0.4,0.42,0,0,23,1,0,70,4.1,ES,35339.66,medium,14.3,0.0482126546412961,0
2228,1976,6011,Discover,US,0.4,27.24,ES,0.15,0.21,0,0,18,1,0,65,1.0,FR,21265.39,medium,77.16,0.0355259157502443,0
2229,1762,5100,Mastercard,FR,0.15,206.95,IT,0.2,0.16,0,0,18,2,0,54,1.0,FR,35688.23,medium,87.65,0.2932542555319858,0
2230,210,5100,Mastercard,FR,0.15,10.07,DZ,0.4,0.34,0,0,18,2,0,30,3.8,FR,8000.0,high,19.33,0.2472752141799228,0
2231,1420,4539,Visa,FR,0.1,22.09,IT,0.2,0.36,0,0,11,2,0,42,0.9,GB,49385.0,low,94.69,0.1191533826894655,0
2232,931,5200,Mastercard,DE,0.2,47.18,IT,0.2,0.63,0,0,15,1,0,70,15.0,US,48585.19,low,59.82,0.1160560346148123,0
2233,1607,4929,Visa,FR,0.1,38.52,DZ,0.4,0.0,0,0,21,5,0,71,1.6,TN,32303.23,medium,24.31,0.1387295470642138,0
2234,489,6011,Discover,US,0.4,0.34,FR,0.1,0.26,0,0,19,1,0,42,1.1,MA,36444.37,medium,17.34,0.2094714251857278,0
2235,1896,6011,Discover,US,0.4,25.44,FR,0.1,0.35,0,0,1,1,0,70,3.9,CA,35276.19,medium,36.12,0.1488348976715929,0
2236,601,4539,Visa,FR,0.1,241.23,FR,0.1,0.11,0,0,3,2,0,79,2.4,FR,39970.71,medium,162.48,0.2787896024158896,0
2237,774,3792,Amex,US,0.3,2.33,US,0.3,0.46,0,0,13,2,0,37,2.2,US,43741.25,low,21.32,0.1878226873306828,0
2238,1985,4929,Visa,FR,0.1,347.78,IT,0.2,0.15,0,0,18,5,0,69,1.4,TN,36941.14,medium,149.2,0.1623841081238976,0
2239,878,4929,Visa,FR,0.1,28.59,FR,0.1,0.27,0,0,6,0,0,62,3.5,DZ,57581.53,low,93.05,0.1829119588533888,1
2240,1488,4929,Visa,FR,0.1,3.65,FR,0.1,0.41,0,0,9,5,0,53,5.0,DE,27605.76,medium,19.49,0.1122624215419959,0
2241,700,5200,Mastercard,DE,0.2,50.04,DE,0.1,0.09,0,0,15,0,0,20,6.4,CA,24418.68,medium,56.24,0.1905489303920161,0
2242,1648,3792,Amex,US,0.3,3.88,FR,0.1,0.23,0,0,19,1,0,49,5.8,US,71229.67,low,20.16,0.0980113198986966,0
2243,452,4539,Visa,FR,0.1,48.6,ES,0.15,0.37,0,0,0,5,0,22,4.7,IT,50170.14,low,42.69,0.1419199906510747,0
2244,413,3792,Amex,US,0.3,14.01,TN,0.35,0.27,0,0,6,0,0,58,5.4,CA,11148.58,high,20.8,0.1715095233378469,0
2245,1958,6011,Discover,US,0.4,5.01,DZ,0.4,0.35,0,0,10,3,0,64,6.3,US,29959.2,medium,43.05,0.1586039594480708,0
2246,1775,4539,Visa,FR,0.1,391.03,US,0.3,0.37,0,0,10,1,0,34,7.4,FR,8000.0,high,160.52,0.2210966287586621,0
2247,476,5200,Mastercard,DE,0.2,88.28,MA,0.4,0.17,0,0,19,1,0,70,4.0,FR,37918.54,medium,78.93,0.2942254414182076,0
2248,256,6011,Discover,US,0.4,46.34,FR,0.1,0.49,1,0,13,1,0,68,2.2,FR,8006.88,high,58.68,0.0437343049885,0
2249,1174,3792,Amex,US,0.3,14.22,US,0.3,0.12,0,0,3,0,0,43,6.1,DE,15317.86,medium,30.32,0.1351127546510948,0
2250,127,4929,Visa,FR,0.1,0.32,US,0.3,0.45,0,0,14,1,0,62,0.0,FR,8847.88,high,2.23,0.2520646424729068,0
2251,392,3792,Amex,US,0.3,3.82,IT,0.2,0.3,0,0,10,3,0,25,5.8,DE,54114.61,low,3.11,0.3531482897521628,0
2252,1855,6011,Discover,US,0.4,133.52,US,0.3,0.16,0,0,6,2,0,53,8.8,FR,13376.29,high,79.47,0.0238166010468525,0
2253,480,5200,Mastercard,DE,0.2,0.9,FR,0.1,0.12,0,0,10,5,0,50,8.6,TN,22010.09,medium,6.7,0.3215432770127882,0
2254,993,5200,Mastercard,DE,0.2,4.03,GB,0.2,0.29,1,1,10,1,0,73,3.4,IT,28180.12,medium,5.91,0.1256847845855194,0
2255,1421,5200,Mastercard,DE,0.2,38.14,TN,0.35,0.22,0,0,13,2,0,35,4.4,FR,23519.98,medium,57.5,0.37582676811706,0
2256,923,4539,Visa,FR,0.1,24.67,US,0.3,0.32,0,0,5,2,0,35,1.0,TN,40192.68,low,57.28,0.2269370595188384,0
2257,402,3792,Amex,US,0.3,305.27,DE,0.1,0.22,0,0,21,3,0,52,0.7,DE,39845.36,medium,196.0,0.1277781231050059,0
2258,274,4929,Visa,FR,0.1,4.35,CA,0.1,0.26,0,0,11,4,0,79,7.6,TN,13773.79,high,41.54,0.2721585477685789,0
2259,845,4929,Visa,FR,0.1,5.75,DZ,0.4,0.33,0,0,17,4,0,19,0.6,DE,41421.33,low,25.07,0.263015458646825,0
2260,1982,5100,Mastercard,FR,0.15,0.12,IT,0.2,0.24,0,0,13,1,0,35,2.8,IT,28096.23,medium,75.6,0.1157054338400047,0
2261,1934,5200,Mastercard,DE,0.2,96.42,TN,0.35,0.21,0,0,14,1,0,79,2.9,FR,8000.0,high,206.56,0.0,0
2262,139,6011,Discover,US,0.4,19.81,FR,0.1,0.3,0,0,20,0,0,25,0.6,IT,8000.0,high,57.57,0.1807600413576769,0
2263,103,4929,Visa,FR,0.1,51.91,DE,0.1,0.2,1,0,3,1,0,53,0.3,TN,22902.45,medium,25.73,0.2086622692205121,0
2264,1266,5200,Mastercard,DE,0.2,100.75,TN,0.35,0.35,1,0,11,2,0,58,3.1,MA,19435.12,medium,73.56,0.1257092667218771,0
2265,1141,4929,Visa,FR,0.1,0.32,DE,0.1,0.32,0,0,10,3,0,57,24.0,US,13400.71,high,3.68,0.3503956533621654,0
2266,1238,3792,Amex,US,0.3,24.65,FR,0.1,0.35,0,0,0,0,0,56,7.7,IT,18845.08,medium,18.25,0.0956340649972949,0
2267,484,5100,Mastercard,FR,0.15,37.07,MA,0.4,0.35,0,0,18,3,0,49,15.5,MA,33748.53,medium,32.95,0.1210225659325052,1
2268,529,5200,Mastercard,DE,0.2,4.26,FR,0.1,0.21,0,0,16,0,0,53,1.8,TN,20771.56,medium,12.86,0.3264984664992543,0
2269,1715,4539,Visa,FR,0.1,1.98,FR,0.1,0.0,0,0,6,3,0,52,3.7,MA,18882.1,medium,126.92,0.1707073059939857,0
2270,224,4539,Visa,FR,0.1,8.56,DE,0.1,0.23,0,1,15,2,0,45,0.9,IT,30119.95,medium,69.96,0.023783434956713,0
2271,1294,4929,Visa,FR,0.1,4.37,FR,0.1,0.29,0,0,10,5,0,41,9.9,MA,21265.39,medium,15.2,0.1351427570304566,0
2272,1849,3792,Amex,US,0.3,13.09,IT,0.2,0.23,0,0,17,2,0,77,5.1,DE,44581.36,low,7.72,0.0,0
2273,1885,6011,Discover,US,0.4,28.79,FR,0.1,0.14,0,1,2,3,0,69,4.7,FR,28807.09,medium,45.98,0.1429705554738464,0
2274,1158,5200,Mastercard,DE,0.2,47.61,FR,0.1,0.44,1,0,11,4,0,35,10.4,ES,38516.36,medium,19.0,0.2455515004989856,0
2275,114,5100,Mastercard,FR,0.15,42.96,GB,0.2,0.13,0,0,17,3,0,57,1.4,MA,49018.83,low,27.6,0.012510940271227,0
2276,1465,3792,Amex,US,0.3,29.2,IT,0.2,0.15,0,0,6,2,0,46,3.0,FR,33223.44,medium,86.27,0.0944806526603848,0
2277,644,4929,Visa,FR,0.1,18.01,FR,0.1,0.18,0,0,13,2,0,79,0.1,MA,34004.8,medium,9.65,0.312167631931437,0
2278,651,3792,Amex,US,0.3,2.58,TN,0.35,0.21,0,0,7,1,0,65,3.3,FR,27869.89,medium,20.75,0.2196827221979218,0
2279,1389,5100,Mastercard,FR,0.15,0.34,MA,0.4,0.16,0,0,21,2,0,28,0.8,FR,20447.11,medium,9.13,0.0160098335756239,0
2280,1256,3792,Amex,US,0.3,69.4,TN,0.35,0.25,1,0,11,2,0,64,3.2,FR,23952.16,medium,74.0,0.3296255709221729,0
2281,458,5200,Mastercard,DE,0.2,24.25,CA,0.1,0.27,0,0,13,2,0,52,2.9,DZ,44429.35,low,57.99,0.2967065569960884,0
2282,375,4929,Visa,FR,0.1,9.49,IT,0.2,0.11,0,0,12,2,0,72,10.0,IT,20290.27,medium,23.74,0.304706831636335,0
2283,1628,5100,Mastercard,FR,0.15,46.06,FR,0.1,0.08,0,0,0,1,0,58,5.2,FR,27488.64,medium,39.63,0.315032682257834,0
2284,1803,4929,Visa,FR,0.1,178.09,GB,0.2,0.36,0,0,20,4,0,62,3.4,GB,8000.0,high,93.84,0.1208341341544902,0
2285,611,6011,Discover,US,0.4,12.11,FR,0.1,0.24,0,0,0,2,0,51,7.8,DZ,34837.0,medium,31.14,0.0146959670246733,0
2286,207,5200,Mastercard,DE,0.2,9.1,GB,0.2,0.4,0,0,2,0,0,60,0.5,ES,49976.35,low,23.15,0.1398498213178227,0
2287,1544,5100,Mastercard,FR,0.15,14.17,CA,0.1,0.35,0,0,16,1,0,73,1.2,ES,36509.85,medium,18.57,0.1483215904788727,0
2288,1492,6011,Discover,US,0.4,24.87,ES,0.15,0.21,0,0,15,4,0,73,6.6,FR,31655.53,medium,23.49,0.2052631227893645,0
2289,1906,6011,Discover,US,0.4,5.32,FR,0.1,0.32,0,0,17,3,0,59,3.3,IT,26360.57,medium,23.45,0.0319845952241039,0
2290,1467,6011,Discover,US,0.4,62.59,ES,0.15,0.36,0,0,11,2,0,74,4.6,DE,33222.11,medium,25.67,0.2412822079022819,0
2291,917,5100,Mastercard,FR,0.15,298.3,US,0.3,0.13,1,0,9,1,0,54,2.3,FR,18162.88,medium,280.75,0.0870252181995392,0
2292,321,4929,Visa,FR,0.1,169.24,US,0.3,0.02,0,0,0,0,0,26,4.7,IT,27137.74,medium,172.47,0.4469407414008624,0
2293,93,3792,Amex,US,0.3,179.71,FR,0.1,0.11,0,0,6,1,0,59,1.7,FR,12695.64,high,76.62,0.0,0
2294,1432,3792,Amex,US,0.3,29.13,DE,0.1,0.34,0,0,14,1,0,40,6.6,GB,33275.2,medium,12.25,0.2845221362771343,0
2295,1182,6011,Discover,US,0.4,1.22,TN,0.35,0.51,0,0,6,2,0,39,4.9,DZ,22712.06,medium,8.35,0.0354283715326336,0
2296,872,4539,Visa,FR,0.1,0.79,US,0.3,0.24,0,0,13,0,0,27,6.9,TN,25094.21,medium,5.06,0.1230210799784154,0
2297,99,4539,Visa,FR,0.1,140.7,US,0.3,0.44,1,0,19,1,0,61,16.4,MA,10627.33,high,98.03,0.0407054951790026,0
2298,225,5100,Mastercard,FR,0.15,32.54,GB,0.2,0.39,1,0,17,1,0,45,5.3,US,28994.89,medium,10.35,0.1116146006950997,0
2299,852,4929,Visa,FR,0.1,73.89,IT,0.2,0.15,0,0,3,0,0,65,4.1,MA,55403.5,low,67.29,0.2476938968542047,1
2300,441,5100,Mastercard,FR,0.15,27.29,DE,0.1,0.24,0,0,3,3,0,71,13.0,MA,41203.85,low,51.5,0.3259581244452227,0
2301,720,4929,Visa,FR,0.1,113.1,MA,0.4,0.35,0,0,4,2,0,25,5.0,ES,15466.06,medium,98.32,0.1602238108653149,0
2302,585,5200,Mastercard,DE,0.2,13.62,CA,0.1,0.07,0,0,6,1,0,30,27.0,MA,29151.9,medium,52.42,0.326465690702254,0
2303,1425,4539,Visa,FR,0.1,1083.95,FR,0.1,0.38,0,0,22,0,0,57,1.2,US,51518.1,low,174.89,0.1801290286344418,1
2304,1595,5100,Mastercard,FR,0.15,12.88,FR,0.1,0.41,0,0,2,4,0,19,4.2,IT,21133.25,medium,22.83,0.1947401663431335,0
2305,1823,5200,Mastercard,DE,0.2,203.39,FR,0.1,0.37,0,0,14,2,0,70,7.0,DE,59314.46,low,75.79,0.1304999264172946,0
2306,64,3792,Amex,US,0.3,3.3,DZ,0.4,0.23,0,0,2,4,0,42,15.8,IT,45543.03,low,5.86,0.3559048578637362,0
2307,768,4539,Visa,FR,0.1,18.43,TN,0.35,0.32,1,0,10,1,0,52,2.5,FR,42859.96,low,7.0,0.2640950608333397,0
2308,560,4929,Visa,FR,0.1,44.0,FR,0.1,0.4,0,0,11,2,0,32,4.6,FR,44118.87,low,107.59,0.2890175542720474,0
2309,1303,6011,Discover,US,0.4,101.9,FR,0.1,0.03,1,0,22,2,0,53,5.4,TN,24454.54,medium,71.29,0.0518478860956543,0
2310,1734,3792,Amex,US,0.3,773.33,DE,0.1,0.0,0,0,6,1,0,24,2.2,TN,8646.44,high,256.41,0.0,0
2311,670,3792,Amex,US,0.3,53.11,FR,0.1,0.33,0,0,15,2,0,36,10.4,ES,8000.0,high,51.15,0.3776451130809266,0
2312,1847,5200,Mastercard,DE,0.2,44.49,MA,0.4,0.16,0,0,8,4,0,63,4.5,DE,30815.27,medium,39.31,0.1528195202577642,0
2313,1543,5100,Mastercard,FR,0.15,0.31,IT,0.2,0.28,0,0,10,2,0,22,0.2,FR,39756.9,medium,2.84,0.338075296778628,0
2314,1272,6011,Discover,US,0.4,25.23,CA,0.1,0.28,0,0,6,3,0,76,8.5,CA,45094.57,low,39.25,0.1391541213501488,0
2315,368,5100,Mastercard,FR,0.15,526.04,US,0.3,0.43,0,0,20,0,0,65,2.4,MA,10979.79,high,241.5,0.2258425770788349,0
2316,744,5200,Mastercard,DE,0.2,35.97,IT,0.2,0.28,0,0,9,2,0,27,0.4,IT,16575.94,medium,130.49,0.0750327184739735,0
2317,618,3792,Amex,US,0.3,27.25,US,0.3,0.33,0,0,17,2,0,62,1.3,FR,25158.73,medium,17.55,0.023316463543844,0
2318,1006,4539,Visa,FR,0.1,44.57,US,0.3,0.32,0,0,12,4,0,76,0.5,MA,33907.76,medium,39.58,0.1847012630466633,0
2319,1995,3792,Amex,US,0.3,11.97,MA,0.4,0.37,0,0,0,3,0,41,6.6,DZ,8000.0,high,47.44,0.2770729913513773,0
2320,1122,5200,Mastercard,DE,0.2,22.28,IT,0.2,0.17,0,0,5,2,0,19,2.7,FR,41764.5,low,67.04,0.1581402902135073,0
2321,1292,3792,Amex,US,0.3,11.69,FR,0.1,0.3,0,0,14,1,0,47,15.4,US,11963.76,high,20.95,0.3064671124436877,0
2322,1084,6011,Discover,US,0.4,0.15,ES,0.15,0.0,0,0,14,0,0,77,17.2,FR,43825.55,low,1.15,0.1410437796040033,0
2323,500,3792,Amex,US,0.3,62.91,DE,0.1,0.16,0,0,18,2,0,64,18.8,ES,25768.5,medium,25.72,0.0316847193963596,0
2324,1332,3792,Amex,US,0.3,131.6,TN,0.35,0.4,0,0,16,4,0,43,12.0,MA,31615.56,medium,97.87,0.0834326489548297,0
2325,1517,3792,Amex,US,0.3,51.83,IT,0.2,0.05,0,0,0,2,0,57,4.0,MA,14547.66,high,114.14,0.2662305645728229,0
2326,1007,4539,Visa,FR,0.1,48.47,FR,0.1,0.07,0,0,14,0,0,44,5.8,DE,34147.44,medium,136.09,0.1600556718129274,0
2327,411,4929,Visa,FR,0.1,113.53,DE,0.1,0.35,1,0,13,4,0,33,16.5,FR,23829.15,medium,97.05,0.0802196810122664,0
2328,1018,4929,Visa,FR,0.1,11.45,US,0.3,0.16,0,0,5,2,0,23,2.8,MA,36519.49,medium,20.74,0.0705951945681102,0
2329,1164,5100,Mastercard,FR,0.15,37.92,FR,0.1,0.44,0,0,2,2,0,23,2.4,US,20830.16,medium,145.58,0.1321590801655127,0
2330,1933,4929,Visa,FR,0.1,12.11,FR,0.1,0.26,0,0,13,1,0,29,5.6,CA,31957.73,medium,21.53,0.2038546733889169,0
2331,1352,4929,Visa,FR,0.1,48.92,DE,0.1,0.48,0,0,12,3,0,20,0.1,DE,17686.63,medium,23.86,0.2398107801012832,0
2332,464,4929,Visa,FR,0.1,0.75,FR,0.1,0.51,0,0,8,1,0,46,3.5,FR,42430.64,low,10.62,0.0325423680211944,0
2333,702,3792,Amex,US,0.3,79.45,TN,0.35,0.44,0,0,20,1,0,50,2.6,US,30307.4,medium,172.94,0.141131700228837,0
2334,1661,3792,Amex,US,0.3,685.77,FR,0.1,0.17,0,0,11,2,0,68,0.2,FR,27260.07,medium,209.13,0.1076825804528004,0
2335,1949,6011,Discover,US,0.4,1.44,IT,0.2,0.08,0,0,14,3,0,35,3.5,FR,22449.54,medium,96.05,0.190676349133567,0
2336,163,4539,Visa,FR,0.1,47.87,IT,0.2,0.44,0,0,23,3,0,40,5.6,FR,16999.16,medium,21.63,0.2084929162242673,0
2337,60,3792,Amex,US,0.3,102.19,FR,0.1,0.25,0,0,19,1,0,26,0.6,US,50199.99,low,217.54,0.0708953317484929,0
2338,1949,3792,Amex,US,0.3,20.18,US,0.3,0.28,0,0,0,1,0,35,3.5,FR,22449.54,medium,96.05,0.190676349133567,0
2339,1055,4929,Visa,FR,0.1,0.14,TN,0.35,0.42,0,0,10,3,0,75,2.5,DZ,36466.81,medium,9.41,0.4028713530432288,0
2340,333,4539,Visa,FR,0.1,2.53,FR,0.1,0.08,0,0,13,1,0,43,2.6,IT,8000.0,high,34.65,0.1745980260983024,0
2341,76,4539,Visa,FR,0.1,6.2,FR,0.1,0.34,0,0,1,0,0,77,11.4,CA,8000.0,high,32.87,0.3380714375892218,0
2342,1779,4929,Visa,FR,0.1,1.64,ES,0.15,0.18,0,0,7,3,0,76,7.6,FR,18426.82,medium,63.64,0.1576784700131709,0
2343,317,4929,Visa,FR,0.1,16.57,GB,0.2,0.37,0,0,10,1,0,28,3.6,DE,8000.0,high,40.48,0.3222198157555773,0
2344,1794,4539,Visa,FR,0.1,5.88,FR,0.1,0.31,0,0,19,0,0,26,1.5,CA,8000.0,high,128.06,0.1396115456059419,0
2345,1441,5200,Mastercard,DE,0.2,8.32,FR,0.1,0.38,0,0,11,3,0,31,3.1,ES,23482.79,medium,7.06,0.1504521169061006,1
2346,1992,4929,Visa,FR,0.1,277.48,FR,0.1,0.19,0,0,16,2,0,34,2.4,DE,8000.0,high,162.39,0.1331638723827681,0
2347,190,4929,Visa,FR,0.1,110.95,US,0.3,0.14,0,0,20,0,0,59,12.0,GB,50015.25,low,50.79,0.0362751814035335,0
2348,1513,4539,Visa,FR,0.1,90.67,MA,0.4,0.25,0,0,11,5,0,37,1.6,IT,24457.04,medium,113.82,0.0829256222573778,0
2349,1913,5200,Mastercard,DE,0.2,72.74,IT,0.2,0.16,0,0,19,3,0,61,6.2,FR,22838.14,medium,24.84,0.1983328695604864,0
2350,1339,6011,Discover,US,0.4,0.49,DE,0.1,0.16,0,0,9,1,0,66,9.5,CA,14465.66,high,85.99,0.4738994127673045,0
2351,296,5200,Mastercard,DE,0.2,5.61,DE,0.1,0.14,0,0,20,2,0,19,0.9,FR,26109.12,medium,39.01,0.3271908780738157,0
2352,501,5100,Mastercard,FR,0.15,26.63,ES,0.15,0.34,0,0,2,2,0,39,8.7,CA,11728.38,high,76.76,0.1121092952261659,0
2353,177,5200,Mastercard,DE,0.2,38.48,FR,0.1,0.54,0,0,3,0,0,31,0.5,FR,24617.3,medium,24.73,0.0,0
2354,800,4929,Visa,FR,0.1,164.98,TN,0.35,0.37,0,0,23,2,0,52,3.7,DZ,31653.89,medium,76.16,0.2559951427319347,0
2355,806,3792,Amex,US,0.3,7.84,DE,0.1,0.36,0,0,21,3,0,53,0.5,US,23012.67,medium,8.14,0.1468879061671078,0
2356,860,4539,Visa,FR,0.1,73.76,TN,0.35,0.35,1,0,4,1,0,62,1.9,DZ,56839.7,low,152.62,0.3916318820427338,0
2357,1743,6011,Discover,US,0.4,147.98,DE,0.1,0.11,0,0,15,3,0,36,4.1,DZ,34361.12,medium,135.0,0.2185318142232873,0
2358,215,4929,Visa,FR,0.1,2.54,GB,0.2,0.35,0,0,9,1,0,39,17.1,DE,29600.45,medium,12.73,0.0894166255407142,0
2359,1880,6011,Discover,US,0.4,28.37,GB,0.2,0.0,0,0,3,2,0,53,1.9,ES,31151.01,medium,46.34,0.2202953934281965,0
2360,653,4539,Visa,FR,0.1,62.8,FR,0.1,0.31,0,0,11,3,0,56,4.7,FR,39605.96,medium,88.65,0.1610398768546069,0
2361,597,6011,Discover,US,0.4,13.97,TN,0.35,0.36,0,0,14,2,0,43,0.0,FR,31002.22,medium,126.08,0.1971052685188787,0
2362,1718,5200,Mastercard,DE,0.2,0.17,FR,0.1,0.37,0,0,1,2,0,31,5.1,FR,24411.47,medium,4.97,0.1030863512212132,0
2363,1356,4539,Visa,FR,0.1,95.93,CA,0.1,0.35,0,0,0,3,0,73,3.7,DZ,32491.64,medium,69.18,0.1912823838574068,0
2364,128,4929,Visa,FR,0.1,106.88,IT,0.2,0.06,0,0,19,2,0,58,8.6,IT,18291.9,medium,139.7,0.1832341017370896,0
2365,1293,3792,Amex,US,0.3,0.04,IT,0.2,0.15,0,0,12,4,0,48,6.4,CA,26942.39,medium,0.11,0.2970502494536216,0
2366,551,4929,Visa,FR,0.1,83.76,DE,0.1,0.43,0,0,17,3,0,78,1.6,FR,23572.5,medium,145.7,0.3543838306914531,0
2367,1559,5100,Mastercard,FR,0.15,70.35,MA,0.4,0.31,0,0,8,3,0,39,4.1,FR,9709.07,high,22.24,0.4886247470564112,0
2368,1778,4539,Visa,FR,0.1,5.49,CA,0.1,0.3,0,1,14,1,0,73,3.1,FR,20350.13,medium,11.3,0.1794157002764912,0
2369,1390,4929,Visa,FR,0.1,6.15,TN,0.35,0.17,0,0,17,3,0,26,3.3,FR,36294.9,medium,56.31,0.2250996723675409,0
2370,619,5200,Mastercard,DE,0.2,80.42,FR,0.1,0.08,0,0,1,1,0,70,2.1,TN,40164.6,low,129.11,0.2042312061052587,0
2371,348,5200,Mastercard,DE,0.2,74.58,US,0.3,0.14,0,0,21,2,0,45,1.9,DE,9633.14,high,71.42,0.1999318590556805,1
2372,142,6011,Discover,US,0.4,1.21,IT,0.2,0.04,0,0,21,1,0,68,8.5,GB,52165.23,low,99.26,0.2663702435937673,0
2373,1169,4929,Visa,FR,0.1,24.95,TN,0.35,0.33,0,0,19,1,0,43,0.1,FR,41256.7,low,61.76,0.2252368836787354,0
2374,792,6011,Discover,US,0.4,5.68,FR,0.1,0.0,0,0,18,2,0,48,3.3,FR,41173.48,low,11.36,0.2451064881637557,0
2375,245,5100,Mastercard,FR,0.15,53.98,FR,0.1,0.14,0,0,3,2,0,30,0.1,GB,8000.0,high,86.63,0.2019457912100291,0
2376,1466,4539,Visa,FR,0.1,38.61,FR,0.1,0.55,1,0,20,0,0,55,2.9,FR,8894.37,high,107.52,0.2309039927673897,0
2377,703,5100,Mastercard,FR,0.15,3.23,FR,0.1,0.22,0,0,23,2,0,57,5.3,FR,34584.22,medium,2.94,0.2361856865648856,0
2378,1314,3792,Amex,US,0.3,20.41,DE,0.1,0.13,0,0,17,5,0,71,10.9,US,46378.37,low,7.05,0.1655203877005817,0
2379,1715,6011,Discover,US,0.4,311.38,IT,0.2,0.59,0,0,13,2,0,52,3.7,MA,18882.1,medium,126.92,0.1707073059939857,0
2380,1136,4929,Visa,FR,0.1,89.55,MA,0.4,0.19,0,0,12,0,0,28,1.9,FR,45868.03,low,82.02,0.0486635934958238,0
2381,214,6011,Discover,US,0.4,235.99,GB,0.2,0.55,0,0,21,2,0,68,12.1,IT,19904.3,medium,333.79,0.2614198551424351,0
2382,1674,5100,Mastercard,FR,0.15,120.74,FR,0.1,0.21,0,0,6,4,0,25,2.9,FR,28636.08,medium,69.09,0.0502240067196634,0
2383,1910,3792,Amex,US,0.3,18.64,DZ,0.4,0.39,0,0,13,1,0,20,0.7,FR,22282.71,medium,10.31,0.289313659233022,0
2384,200,5100,Mastercard,FR,0.15,4.11,GB,0.2,0.59,0,0,18,1,0,21,10.1,ES,42311.39,low,2.32,0.271250383951596,0
2385,405,3792,Amex,US,0.3,10.61,DE,0.1,0.27,1,0,12,5,0,35,6.6,ES,12094.34,high,61.76,0.0597093350441593,0
2386,421,5200,Mastercard,DE,0.2,0.25,FR,0.1,0.2,0,0,20,0,0,37,0.6,US,19416.69,medium,9.85,0.3246206672267432,0
2387,7,5200,Mastercard,DE,0.2,29.01,FR,0.1,0.36,0,0,12,2,0,78,3.9,DE,30658.12,medium,7.1,0.1338102283813201,0
2388,1882,4929,Visa,FR,0.1,360.9,US,0.3,0.1,0,0,13,3,0,37,5.1,FR,35290.34,medium,112.42,0.3172010741380507,0
2389,1549,5100,Mastercard,FR,0.15,64.86,MA,0.4,0.44,0,0,17,1,0,45,10.1,FR,8000.0,high,78.05,0.1093893469423337,0
2390,592,5200,Mastercard,DE,0.2,16.6,GB,0.2,0.15,0,0,18,1,0,73,7.0,FR,50607.12,low,3.34,0.2029094673412295,0
2391,286,6011,Discover,US,0.4,9.39,DE,0.1,0.02,0,0,1,4,0,19,4.5,ES,25592.29,medium,6.38,0.1776140767382475,0
2392,671,4539,Visa,FR,0.1,75.33,FR,0.1,0.24,0,0,9,3,0,75,1.6,US,53940.73,low,103.4,0.0612511035608228,0
2393,389,6011,Discover,US,0.4,42.68,IT,0.2,0.18,0,0,10,1,0,69,5.8,MA,20951.88,medium,86.53,0.4049268108036714,1
2394,416,5200,Mastercard,DE,0.2,4.03,DZ,0.4,0.0,0,0,12,1,0,21,0.1,US,10501.59,high,4.48,0.1407356306114323,0
2395,784,5200,Mastercard,DE,0.2,159.33,TN,0.35,0.25,0,0,16,3,0,78,1.3,DE,49115.82,low,219.69,0.1171261990558717,0
2396,1007,5100,Mastercard,FR,0.15,691.83,DZ,0.4,0.09,0,0,7,3,0,44,5.8,DE,34147.44,medium,136.09,0.1600556718129274,0
2397,1737,3792,Amex,US,0.3,65.06,MA,0.4,0.18,1,0,18,2,0,50,4.8,CA,56944.86,low,96.5,0.2240701561696279,0
2398,1174,4539,Visa,FR,0.1,54.8,GB,0.2,0.09,1,0,6,0,0,43,6.1,DE,15317.86,medium,30.32,0.1351127546510948,0
2399,1984,4539,Visa,FR,0.1,10.45,IT,0.2,0.35,0,0,2,2,0,47,4.7,MA,15244.11,medium,6.22,0.1393643023094331,0
2400,1015,3792,Amex,US,0.3,2.9,TN,0.35,0.25,0,1,22,1,0,38,4.7,GB,15253.17,medium,39.08,0.0,0
2401,428,5100,Mastercard,FR,0.15,5.1,IT,0.2,0.03,1,0,7,3,0,65,4.3,FR,18762.85,medium,56.01,0.2090732134402219,0
2402,1832,5200,Mastercard,DE,0.2,74.27,US,0.3,0.46,0,0,14,0,0,57,2.8,TN,27787.21,medium,68.88,0.2834866648895948,0
2403,1005,3792,Amex,US,0.3,22.14,IT,0.2,0.3,0,0,5,3,0,39,2.7,MA,8000.0,high,73.82,0.3048510240035846,0
2404,1317,4539,Visa,FR,0.1,36.73,FR,0.1,0.18,0,0,8,3,0,73,0.7,FR,36471.81,medium,34.28,0.4637198199132543,1
2405,334,4539,Visa,FR,0.1,7.29,GB,0.2,0.14,0,0,16,4,0,20,4.6,ES,8000.0,high,46.69,0.2941020915374215,0
2406,272,5200,Mastercard,DE,0.2,2.21,MA,0.4,0.24,0,0,0,1,0,69,14.7,FR,51319.24,low,4.36,0.1654478625748777,0
